,article,timestamp,views
0,Abbey_Road,2015070100,2229
1,Abbey_Road,2015070200,2357
2,Abbey_Road,2015070300,2369
3,Abbey_Road,2015070400,2365
4,Abbey_Road,2015070500,2466
5,Abbey_Road,2015070600,2583
6,Abbey_Road,2015070700,3066
7,Abbey_Road,2015070800,2595
8,Abbey_Road,2015070900,2484
9,Abbey_Road,2015071000,2732
10,Abbey_Road,2015071100,2661
11,Abbey_Road,2015071200,2743
12,Abbey_Road,2015071300,2491
13,Abbey_Road,2015071400,2594
14,Abbey_Road,2015071500,2500
15,Abbey_Road,2015071600,2442
16,Abbey_Road,2015071700,2362
17,Abbey_Road,2015071800,2331
18,Abbey_Road,2015071900,3041
19,Abbey_Road,2015072000,2532
20,Abbey_Road,2015072100,2544
21,Abbey_Road,2015072200,2502
22,Abbey_Road,2015072300,2399
23,Abbey_Road,2015072400,2506
24,Abbey_Road,2015072500,2589
25,Abbey_Road,2015072600,2696
26,Abbey_Road,2015072700,2484
27,Abbey_Road,2015072800,2454
28,Abbey_Road,2015072900,2514
29,Abbey_Road,2015073000,2470
30,Abbey_Road,2015073100,2319
31,Abbey_Road,2015080100,2465
32,Abbey_Road,2015080200,2343
33,Abbey_Road,2015080300,2276
34,Abbey_Road,2015080400,2309
35,Abbey_Road,2015080500,2706
36,Abbey_Road,2015080600,2977
37,Abbey_Road,2015080700,2827
38,Abbey_Road,2015080800,12835
39,Abbey_Road,2015080900,3155
40,Abbey_Road,2015081000,2511
41,Abbey_Road,2015081100,2424
42,Abbey_Road,2015081200,2445
43,Abbey_Road,2015081300,2461
44,Abbey_Road,2015081400,2598
45,Abbey_Road,2015081500,2232
46,Abbey_Road,2015081600,2463
47,Abbey_Road,2015081700,2469
48,Abbey_Road,2015081800,2546
49,Abbey_Road,2015081900,2382
50,Abbey_Road,2015082000,2692
51,Abbey_Road,2015082100,2459
52,Abbey_Road,2015082200,2348
53,Abbey_Road,2015082300,2493
54,Abbey_Road,2015082400,2466
55,Abbey_Road,2015082500,2317
56,Abbey_Road,2015082600,2343
57,Abbey_Road,2015082700,2328
58,Abbey_Road,2015082800,2427
59,Abbey_Road,2015082900,2253
60,Abbey_Road,2015083000,2313
61,Abbey_Road,2015083100,2481
62,Abbey_Road,2015090100,2270
63,Abbey_Road,2015090200,2267
64,Abbey_Road,2015090300,2494
65,Abbey_Road,2015090400,2354
66,Abbey_Road,2015090500,2266
67,Abbey_Road,2015090600,2474
68,Abbey_Road,2015090700,2453
69,Abbey_Road,2015090800,2605
70,Abbey_Road,2015090900,2320
71,Abbey_Road,2015091000,2880
72,Abbey_Road,2015091100,2433
73,Abbey_Road,2015091200,2601
74,Abbey_Road,2015091300,2326
75,Abbey_Road,2015091400,2242
76,Abbey_Road,2015091500,2282
77,Abbey_Road,2015091600,2221
78,Abbey_Road,2015091700,2341
79,Abbey_Road,2015091800,2458
80,Abbey_Road,2015091900,3365
81,Abbey_Road,2015092000,3015
82,Abbey_Road,2015092100,2627
83,Abbey_Road,2015092200,2303
84,Abbey_Road,2015092300,2895
85,Abbey_Road,2015092400,2604
86,Abbey_Road,2015092500,2829
87,Abbey_Road,2015092600,4040
88,Abbey_Road,2015092700,3090
89,Abbey_Road,2015092800,2904
90,Abbey_Road,2015092900,2623
91,Abbey_Road,2015093000,2483
92,Abbey_Road,2015100100,2436
93,Abbey_Road,2015100200,2310
94,Abbey_Road,2015100300,2169
95,Abbey_Road,2015100400,2324
96,Abbey_Road,2015100500,2310
97,Abbey_Road,2015100600,2402
98,Abbey_Road,2015100700,2327
99,Abbey_Road,2015100800,2458
100,Abbey_Road,2015100900,3262
101,Abbey_Road,2015101000,2702
102,Abbey_Road,2015101100,2679
103,Abbey_Road,2015101200,2574
104,Abbey_Road,2015101300,2625
105,Abbey_Road,2015101400,2500
106,Abbey_Road,2015101500,2657
107,Abbey_Road,2015101600,2608
108,Abbey_Road,2015101700,2355
109,Abbey_Road,2015101800,2449
110,Abbey_Road,2015101900,2499
111,Abbey_Road,2015102000,2518
112,Abbey_Road,2015102100,2444
113,Abbey_Road,2015102200,2629
114,Abbey_Road,2015102300,2748
115,Abbey_Road,2015102400,2564
116,Abbey_Road,2015102500,2595
117,Abbey_Road,2015102600,2609
118,Abbey_Road,2015102700,2632
119,Abbey_Road,2015102800,2937
120,Abbey_Road,2015102900,2610
121,Abbey_Road,2015103000,3201
122,Abbey_Road,2015103100,3763
123,Abbey_Road,2015110100,2522
124,Abbey_Road,2015110200,2707
125,Abbey_Road,2015110300,2532
126,Abbey_Road,2015110400,2534
127,Abbey_Road,2015110500,2716
128,Abbey_Road,2015110600,2708
129,Abbey_Road,2015110700,2872
130,Abbey_Road,2015110800,2846
131,Abbey_Road,2015110900,2770
132,Abbey_Road,2015111000,2528
133,Abbey_Road,2015111100,3288
134,Abbey_Road,2015111200,3181
135,Abbey_Road,2015111300,2687
136,Abbey_Road,2015111400,2833
137,Abbey_Road,2015111500,3307
138,Abbey_Road,2015111600,2510
139,Abbey_Road,2015111700,2509
140,Abbey_Road,2015111800,2460
141,Abbey_Road,2015111900,2488
142,Abbey_Road,2015112000,2344
143,Abbey_Road,2015112100,2287
144,Abbey_Road,2015112200,2528
145,Abbey_Road,2015112300,2455
146,Abbey_Road,2015112400,2518
147,Abbey_Road,2015112500,2334
148,Abbey_Road,2015112600,2198
149,Abbey_Road,2015112700,2172
150,Abbey_Road,2015112800,2309
151,Abbey_Road,2015112900,2497
152,Abbey_Road,2015113000,2294
153,Abbey_Road,2015120100,2832
154,Abbey_Road,2015120200,2189
155,Abbey_Road,2015120300,2514
156,Abbey_Road,2015120400,2612
157,Abbey_Road,2015120500,2425
158,Abbey_Road,2015120600,2553
159,Abbey_Road,2015120700,2665
160,Abbey_Road,2015120800,3066
161,Abbey_Road,2015120900,2957
162,Abbey_Road,2015121000,2591
163,Abbey_Road,2015121100,2511
164,Abbey_Road,2015121200,2379
165,Abbey_Road,2015121300,2482
166,Abbey_Road,2015121400,2563
167,Abbey_Road,2015121500,2332
168,Abbey_Road,2015121600,2104
169,Abbey_Road,2015121700,2237
170,Abbey_Road,2015121800,2206
171,Abbey_Road,2015121900,2156
172,Abbey_Road,2015122000,2333
173,Abbey_Road,2015122100,2189
174,Abbey_Road,2015122200,2138
175,Abbey_Road,2015122300,2797
176,Abbey_Road,2015122400,6170
177,Abbey_Road,2015122500,4844
178,Abbey_Road,2015122600,4456
179,Abbey_Road,2015122700,4597
180,Abbey_Road,2015122800,5037
181,Abbey_Road,2015122900,4470
182,Abbey_Road,2015123000,4325
183,Abbey_Road,2015123100,3783
184,Abbey_Road,2016010100,3205
185,Abbey_Road,2016010200,3594
186,Abbey_Road,2016010300,3345
187,Abbey_Road,2016010400,3388
188,Abbey_Road,2016010500,3399
189,Abbey_Road,2016010600,3503
190,Abbey_Road,2016010700,3209
191,Abbey_Road,2016010800,3217
192,Abbey_Road,2016010900,3095
193,Abbey_Road,2016011000,2935
194,Abbey_Road,2016011100,2847
195,Abbey_Road,2016011200,2657
196,Abbey_Road,2016011300,2709
197,Abbey_Road,2016011400,2780
198,Abbey_Road,2016011500,2597
199,Abbey_Road,2016011600,2654
200,Abbey_Road,2016011700,2518
201,Abbey_Road,2016011800,2580
202,Abbey_Road,2016011900,2571
203,Abbey_Road,2016012000,2636
204,Abbey_Road,2016012100,2576
205,Abbey_Road,2016012200,2568
206,Abbey_Road,2016012300,2725
207,Abbey_Road,2016012400,2535
208,Abbey_Road,2016012500,2479
209,Abbey_Road,2016012600,3228
210,Abbey_Road,2016012700,2590
211,Abbey_Road,2016012800,2625
212,Abbey_Road,2016012900,2541
213,Abbey_Road,2016013000,2557
214,Abbey_Road,2016013100,2975
215,Abbey_Road,2016020100,2545
216,Abbey_Road,2016020200,2554
217,Abbey_Road,2016020300,2592
