,article,timestamp,views
0,The_Walking_Dead_(TV_series),2015070100,16612
1,The_Walking_Dead_(TV_series),2015070200,17397
2,The_Walking_Dead_(TV_series),2015070300,15769
3,The_Walking_Dead_(TV_series),2015070400,15225
4,The_Walking_Dead_(TV_series),2015070500,18268
5,The_Walking_Dead_(TV_series),2015070600,20074
6,The_Walking_Dead_(TV_series),2015070700,19549
7,The_Walking_Dead_(TV_series),2015070800,18739
8,The_Walking_Dead_(TV_series),2015070900,19617
9,The_Walking_Dead_(TV_series),2015071000,22297
10,The_Walking_Dead_(TV_series),2015071100,30985
11,The_Walking_Dead_(TV_series),2015071200,26977
12,The_Walking_Dead_(TV_series),2015071300,25768
13,The_Walking_Dead_(TV_series),2015071400,21784
14,The_Walking_Dead_(TV_series),2015071500,19574
15,The_Walking_Dead_(TV_series),2015071600,19099
16,The_Walking_Dead_(TV_series),2015071700,16669
17,The_Walking_Dead_(TV_series),2015071800,16622
18,The_Walking_Dead_(TV_series),2015071900,19203
19,The_Walking_Dead_(TV_series),2015072000,19315
20,The_Walking_Dead_(TV_series),2015072100,18694
21,The_Walking_Dead_(TV_series),2015072200,17802
22,The_Walking_Dead_(TV_series),2015072300,18996
23,The_Walking_Dead_(TV_series),2015072400,16460
24,The_Walking_Dead_(TV_series),2015072500,16431
25,The_Walking_Dead_(TV_series),2015072600,26575
26,The_Walking_Dead_(TV_series),2015072700,24370
27,The_Walking_Dead_(TV_series),2015072800,20863
28,The_Walking_Dead_(TV_series),2015072900,18170
29,The_Walking_Dead_(TV_series),2015073000,20096
30,The_Walking_Dead_(TV_series),2015073100,18840
31,The_Walking_Dead_(TV_series),2015080100,18272
32,The_Walking_Dead_(TV_series),2015080200,32058
33,The_Walking_Dead_(TV_series),2015080300,24083
34,The_Walking_Dead_(TV_series),2015080400,21523
35,The_Walking_Dead_(TV_series),2015080500,20329
36,The_Walking_Dead_(TV_series),2015080600,21363
37,The_Walking_Dead_(TV_series),2015080700,18856
38,The_Walking_Dead_(TV_series),2015080800,18247
39,The_Walking_Dead_(TV_series),2015080900,28822
40,The_Walking_Dead_(TV_series),2015081000,23358
41,The_Walking_Dead_(TV_series),2015081100,21463
42,The_Walking_Dead_(TV_series),2015081200,20419
43,The_Walking_Dead_(TV_series),2015081300,21243
44,The_Walking_Dead_(TV_series),2015081400,19201
45,The_Walking_Dead_(TV_series),2015081500,19173
46,The_Walking_Dead_(TV_series),2015081600,33416
47,The_Walking_Dead_(TV_series),2015081700,30611
48,The_Walking_Dead_(TV_series),2015081800,25547
49,The_Walking_Dead_(TV_series),2015081900,24794
50,The_Walking_Dead_(TV_series),2015082000,27357
51,The_Walking_Dead_(TV_series),2015082100,27216
52,The_Walking_Dead_(TV_series),2015082200,26540
53,The_Walking_Dead_(TV_series),2015082300,52401
54,The_Walking_Dead_(TV_series),2015082400,76789
55,The_Walking_Dead_(TV_series),2015082500,47322
56,The_Walking_Dead_(TV_series),2015082600,34459
57,The_Walking_Dead_(TV_series),2015082700,30457
58,The_Walking_Dead_(TV_series),2015082800,27093
59,The_Walking_Dead_(TV_series),2015082900,27645
60,The_Walking_Dead_(TV_series),2015083000,32869
61,The_Walking_Dead_(TV_series),2015083100,45495
62,The_Walking_Dead_(TV_series),2015090100,33359
63,The_Walking_Dead_(TV_series),2015090200,28256
64,The_Walking_Dead_(TV_series),2015090300,27597
65,The_Walking_Dead_(TV_series),2015090400,24159
66,The_Walking_Dead_(TV_series),2015090500,26317
67,The_Walking_Dead_(TV_series),2015090600,31488
68,The_Walking_Dead_(TV_series),2015090700,37730
69,The_Walking_Dead_(TV_series),2015090800,31677
70,The_Walking_Dead_(TV_series),2015090900,27263
71,The_Walking_Dead_(TV_series),2015091000,27150
72,The_Walking_Dead_(TV_series),2015091100,22713
73,The_Walking_Dead_(TV_series),2015091200,23849
74,The_Walking_Dead_(TV_series),2015091300,29225
75,The_Walking_Dead_(TV_series),2015091400,38945
76,The_Walking_Dead_(TV_series),2015091500,29864
77,The_Walking_Dead_(TV_series),2015091600,26439
78,The_Walking_Dead_(TV_series),2015091700,25097
79,The_Walking_Dead_(TV_series),2015091800,22700
80,The_Walking_Dead_(TV_series),2015091900,24518
81,The_Walking_Dead_(TV_series),2015092000,29428
82,The_Walking_Dead_(TV_series),2015092100,36945
83,The_Walking_Dead_(TV_series),2015092200,28976
84,The_Walking_Dead_(TV_series),2015092300,25378
85,The_Walking_Dead_(TV_series),2015092400,26780
86,The_Walking_Dead_(TV_series),2015092500,22472
87,The_Walking_Dead_(TV_series),2015092600,23145
88,The_Walking_Dead_(TV_series),2015092700,34316
89,The_Walking_Dead_(TV_series),2015092800,49203
90,The_Walking_Dead_(TV_series),2015092900,39962
91,The_Walking_Dead_(TV_series),2015093000,37721
92,The_Walking_Dead_(TV_series),2015100100,34427
93,The_Walking_Dead_(TV_series),2015100200,32281
94,The_Walking_Dead_(TV_series),2015100300,36057
95,The_Walking_Dead_(TV_series),2015100400,44087
96,The_Walking_Dead_(TV_series),2015100500,61182
97,The_Walking_Dead_(TV_series),2015100600,53654
98,The_Walking_Dead_(TV_series),2015100700,47850
99,The_Walking_Dead_(TV_series),2015100800,45616
100,The_Walking_Dead_(TV_series),2015100900,44703
101,The_Walking_Dead_(TV_series),2015101000,51675
102,The_Walking_Dead_(TV_series),2015101100,80879
103,The_Walking_Dead_(TV_series),2015101200,172947
104,The_Walking_Dead_(TV_series),2015101300,90934
105,The_Walking_Dead_(TV_series),2015101400,56807
106,The_Walking_Dead_(TV_series),2015101500,45159
107,The_Walking_Dead_(TV_series),2015101600,53560
108,The_Walking_Dead_(TV_series),2015101700,39970
109,The_Walking_Dead_(TV_series),2015101800,48511
110,The_Walking_Dead_(TV_series),2015101900,103938
111,The_Walking_Dead_(TV_series),2015102000,59020
112,The_Walking_Dead_(TV_series),2015102100,45009
113,The_Walking_Dead_(TV_series),2015102200,36889
114,The_Walking_Dead_(TV_series),2015102300,34067
115,The_Walking_Dead_(TV_series),2015102400,36129
116,The_Walking_Dead_(TV_series),2015102500,41778
117,The_Walking_Dead_(TV_series),2015102600,192545
118,The_Walking_Dead_(TV_series),2015102700,113455
119,The_Walking_Dead_(TV_series),2015102800,69565
120,The_Walking_Dead_(TV_series),2015102900,53383
121,The_Walking_Dead_(TV_series),2015103000,46625
122,The_Walking_Dead_(TV_series),2015103100,44992
123,The_Walking_Dead_(TV_series),2015110100,53515
124,The_Walking_Dead_(TV_series),2015110200,123966
125,The_Walking_Dead_(TV_series),2015110300,64621
126,The_Walking_Dead_(TV_series),2015110400,47704
127,The_Walking_Dead_(TV_series),2015110500,39240
128,The_Walking_Dead_(TV_series),2015110600,35208
129,The_Walking_Dead_(TV_series),2015110700,34624
130,The_Walking_Dead_(TV_series),2015110800,42156
131,The_Walking_Dead_(TV_series),2015110900,107653
132,The_Walking_Dead_(TV_series),2015111000,62344
133,The_Walking_Dead_(TV_series),2015111100,46672
134,The_Walking_Dead_(TV_series),2015111200,36199
135,The_Walking_Dead_(TV_series),2015111300,29297
136,The_Walking_Dead_(TV_series),2015111400,28076
137,The_Walking_Dead_(TV_series),2015111500,35259
138,The_Walking_Dead_(TV_series),2015111600,85890
139,The_Walking_Dead_(TV_series),2015111700,50700
140,The_Walking_Dead_(TV_series),2015111800,37777
141,The_Walking_Dead_(TV_series),2015111900,30519
142,The_Walking_Dead_(TV_series),2015112000,28097
143,The_Walking_Dead_(TV_series),2015112100,28719
144,The_Walking_Dead_(TV_series),2015112200,35064
145,The_Walking_Dead_(TV_series),2015112300,100874
146,The_Walking_Dead_(TV_series),2015112400,57155
147,The_Walking_Dead_(TV_series),2015112500,40129
148,The_Walking_Dead_(TV_series),2015112600,31147
149,The_Walking_Dead_(TV_series),2015112700,29440
150,The_Walking_Dead_(TV_series),2015112800,32068
151,The_Walking_Dead_(TV_series),2015112900,41902
152,The_Walking_Dead_(TV_series),2015113000,118433
153,The_Walking_Dead_(TV_series),2015120100,65301
154,The_Walking_Dead_(TV_series),2015120200,44437
155,The_Walking_Dead_(TV_series),2015120300,33388
156,The_Walking_Dead_(TV_series),2015120400,30138
157,The_Walking_Dead_(TV_series),2015120500,29870
158,The_Walking_Dead_(TV_series),2015120600,36173
159,The_Walking_Dead_(TV_series),2015120700,67957
160,The_Walking_Dead_(TV_series),2015120800,41854
161,The_Walking_Dead_(TV_series),2015120900,34245
162,The_Walking_Dead_(TV_series),2015121000,27331
163,The_Walking_Dead_(TV_series),2015121100,23610
164,The_Walking_Dead_(TV_series),2015121200,23247
165,The_Walking_Dead_(TV_series),2015121300,27907
166,The_Walking_Dead_(TV_series),2015121400,30632
167,The_Walking_Dead_(TV_series),2015121500,23405
168,The_Walking_Dead_(TV_series),2015121600,22114
169,The_Walking_Dead_(TV_series),2015121700,19051
